bus,avg_trip_time,time,heading,day
615,26.75,21,Parliament ~ Parlement,monday
615,28.0,22,Parliament ~ Parlement,monday
615,29.0,23,Parliament ~ Parlement,monday
615,28.0,24,Parliament ~ Parlement,monday
615,30.0,25,Parliament ~ Parlement,monday
615,32.666666666666664,10,Parliament ~ Parlement,saturday
615,36.25,11,Parliament ~ Parlement,saturday
615,36.5,12,Parliament ~ Parlement,saturday
615,36.5,13,Parliament ~ Parlement,saturday
615,36.5,14,Parliament ~ Parlement,saturday
615,36.5,15,Parliament ~ Parlement,saturday
615,36.5,16,Parliament ~ Parlement,saturday
615,36.5,17,Parliament ~ Parlement,saturday
615,36.25,18,Parliament ~ Parlement,saturday
615,36.25,19,Parliament ~ Parlement,saturday
615,39.0,20,Parliament ~ Parlement,saturday
615,32.5,21,Parliament ~ Parlement,saturday
615,32.5,22,Parliament ~ Parlement,saturday
615,32.5,23,Parliament ~ Parlement,saturday
615,32.5,24,Parliament ~ Parlement,saturday
615,29.22222222222222,11,Parliament ~ Parlement,sunday
615,25.0,13,Parliament ~ Parlement,sunday
615,23.77777777777778,16,Parliament ~ Parlement,sunday
615,11.666666666666666,06,Parliament ~ Parlement,sunday
615,17.0,07,Parliament ~ Parlement,sunday
615,28.0,10,Parliament ~ Parlement,sunday
615,25.0,12,Parliament ~ Parlement,sunday
615,24.714285714285715,15,Parliament ~ Parlement,sunday
615,31.5,08,Parliament ~ Parlement,sunday
615,19.714285714285715,17,Parliament ~ Parlement,sunday
615,22.666666666666668,19,Parliament ~ Parlement,sunday
615,27.666666666666668,21,Parliament ~ Parlement,sunday
615,32.0,23,Parliament ~ Parlement,sunday
615,18.4,09,Parliament ~ Parlement,sunday
615,26.875,14,Parliament ~ Parlement,sunday
615,21.666666666666668,18,Parliament ~ Parlement,sunday
615,25.25,20,Parliament ~ Parlement,sunday
615,32.0,22,Parliament ~ Parlement,sunday
615,37.0,24,Parliament ~ Parlement,sunday
613,13.0,20,Hurdman,monday
613,13.0,21,Hurdman,monday
613,13.0,22,Hurdman,monday
613,14.0,23,Hurdman,monday
613,11.666666666666666,24,Hurdman,monday
613,16.5,25,Hurdman,monday
613,15.0,26,Hurdman,monday
613,2.0,05,Hurdman,monday
613,8.0,06,Hurdman,monday
613,17.0,07,Hurdman,monday
613,17.0,08,Hurdman,monday
613,10.666666666666666,09,Hurdman,monday
613,8.5,10,Hurdman,monday
613,8.5,11,Hurdman,monday
613,8.5,12,Hurdman,monday
613,9.0,13,Hurdman,monday
613,8.5,14,Hurdman,monday
613,18.0,15,Hurdman,monday
613,18.0,16,Hurdman,monday
613,18.0,17,Hurdman,monday
613,15.0,18,Hurdman,monday
613,14.5,19,Hurdman,monday
613,16.0,14,Hurdman,saturday
613,10.0,05,Hurdman,saturday
613,10.0,06,Hurdman,saturday
613,27.0,07,Hurdman,saturday
613,19.666666666666668,08,Hurdman,saturday
613,16.0,09,Hurdman,saturday
613,16.666666666666668,10,Hurdman,saturday
613,16.666666666666668,11,Hurdman,saturday
613,17.333333333333332,12,Hurdman,saturday
613,17.333333333333332,13,Hurdman,saturday
613,17.333333333333332,15,Hurdman,saturday
613,24.5,16,Hurdman,saturday
613,24.5,17,Hurdman,saturday
613,24.5,18,Hurdman,saturday
613,24.5,19,Hurdman,saturday
613,24.0,20,Hurdman,saturday
613,24.0,21,Hurdman,saturday
613,23.5,22,Hurdman,saturday
613,23.5,23,Hurdman,saturday
613,23.5,24,Hurdman,saturday
613,11.0,25,Hurdman,saturday
613,16.125,18,Hurdman,sunday
613,19.5,20,Hurdman,sunday
613,19.5,21,Hurdman,sunday
613,18.666666666666668,22,Hurdman,sunday
613,28.0,23,Hurdman,sunday
613,26.5,25,Hurdman,sunday
613,26.5,26,Hurdman,sunday
613,21.0,07,Hurdman,sunday
613,15.0,09,Hurdman,sunday
613,16.0,10,Hurdman,sunday
613,15.0,12,Hurdman,sunday
613,16.75,13,Hurdman,sunday
613,16.75,14,Hurdman,sunday
613,16.75,15,Hurdman,sunday
613,18.571428571428573,17,Hurdman,sunday
613,21.5,08,Hurdman,sunday
613,16.0,11,Hurdman,sunday
613,16.75,16,Hurdman,sunday
613,19.0,19,Hurdman,sunday
613,14.0,06,Hurdman,sunday
612,18.0,05,Renaud,monday
612,16.0,06,Renaud,monday
612,16.0,07,Renaud,monday
612,19.0,08,Renaud,monday
612,18.0,09,Renaud,monday
612,18.0,10,Renaud,monday
612,18.0,11,Renaud,monday
612,18.0,12,Renaud,monday
612,18.0,13,Renaud,monday
612,20.333333333333332,14,Renaud,monday
612,19.0,15,Renaud,monday
612,22.0,16,Renaud,monday
612,19.0,17,Renaud,monday
612,20.5,18,Renaud,monday
612,18.0,19,Renaud,monday
612,18.0,20,Renaud,monday
612,14.5,21,Renaud,monday
612,22.0,07,Béatrice Desloges / Gisele Lalonde,monday
612,24.0,08,Béatrice Desloges / Gisele Lalonde,monday
612,22.0,06,Renaud,saturday
612,22.0,07,Renaud,saturday
612,22.0,08,Renaud,saturday
612,22.0,09,Renaud,saturday
612,22.0,10,Renaud,saturday
612,22.0,11,Renaud,saturday
612,22.0,12,Renaud,saturday
612,22.0,13,Renaud,saturday
612,22.0,14,Renaud,saturday
612,22.0,15,Renaud,saturday
612,22.0,16,Renaud,saturday
612,22.0,17,Renaud,saturday
612,21.5,18,Renaud,saturday
612,31.0,19,Renaud,saturday
612,28.5,14,Renaud,sunday
612,32.0,08,Renaud,sunday
612,28.5,15,Renaud,sunday
612,28.5,17,Renaud,sunday
612,28.5,10,Renaud,sunday
612,28.5,13,Renaud,sunday
612,31.0,18,Renaud,sunday
612,28.5,11,Renaud,sunday
612,28.5,16,Renaud,sunday
612,28.5,09,Renaud,sunday
612,28.5,12,Renaud,sunday
612,32.0,07,Renaud,sunday
612,31.0,19,Renaud,sunday
612,31.0,20,Renaud,sunday
612,31.0,21,Renaud,sunday
612,31.0,22,Renaud,sunday
612,31.0,23,Renaud,sunday
612,31.0,24,Renaud,sunday
612,31.0,25,Renaud,sunday
611,28.666666666666668,08,Gisèle Lalonde,monday
609,11.5,08,Elmvale,monday
609,23.25,09,Elmvale,monday
609,26.5,10,Elmvale,monday
609,26.5,11,Elmvale,monday
609,26.0,12,Elmvale,monday
609,25.75,13,Elmvale,monday
609,24.0,14,Elmvale,monday
609,26.0,15,Elmvale,monday
609,26.0,16,Elmvale,monday
609,24.0,17,Elmvale,monday
609,32.333333333333336,18,Elmvale,monday
609,31.0,19,Elmvale,monday
609,31.0,20,Elmvale,monday
609,32.0,21,Elmvale,monday
609,34.0,22,Elmvale,monday
609,16.5,08,De La Salle,monday
609,21.0,21,Elmvale,saturday
609,7.0,06,Elmvale,saturday
609,4.5,05,Elmvale,saturday
609,7.0,24,Elmvale,saturday
609,7.0,25,Elmvale,saturday
609,7.0,22,Elmvale,saturday
609,14.333333333333334,23,Elmvale,saturday
609,14.666666666666666,09,Elmvale,saturday
609,15.0,10,Elmvale,saturday
609,15.0,11,Elmvale,saturday
609,15.0,12,Elmvale,saturday
609,15.0,13,Elmvale,saturday
609,15.0,14,Elmvale,saturday
609,15.0,15,Elmvale,saturday
609,15.0,16,Elmvale,saturday
609,15.0,17,Elmvale,saturday
609,12.333333333333334,18,Elmvale,saturday
609,16.0,07,Elmvale,saturday
609,16.0,08,Elmvale,saturday
609,29.0,19,Elmvale,saturday
609,16.5,20,Elmvale,saturday
609,14.25,21,Elmvale,sunday
609,28.833333333333332,19,Elmvale,sunday
609,11.833333333333334,22,Elmvale,sunday
609,28.8,09,Elmvale,sunday
609,28.8,11,Elmvale,sunday
609,28.8,13,Elmvale,sunday
609,29.2,15,Elmvale,sunday
609,26.333333333333332,17,Elmvale,sunday
609,26.0,10,Elmvale,sunday
609,26.333333333333332,12,Elmvale,sunday
609,26.666666666666668,14,Elmvale,sunday
609,26.333333333333332,16,Elmvale,sunday
609,4.666666666666667,07,Elmvale,sunday
609,29.0,08,Elmvale,sunday
609,6.5,05,Elmvale,sunday
609,6.5,06,Elmvale,sunday
609,28.4,18,Elmvale,sunday
609,28.4,20,Elmvale,sunday
609,8.4,23,Elmvale,sunday
609,9.333333333333334,24,Elmvale,sunday
602,16.5,08,De La Salle,monday
404,23.0,14,Centre Canadian Tire Centre,sunday
404,39.0,15,Centre Canadian Tire Centre,sunday
305,29.0,14,North Gower / Manotick,monday
304,28.0,14,Osgoode / Greely / Metcalfe,monday
304,0.0,08,Billings Bridge / South Keys,monday
303,29.0,14,Dunrobin / Carp / Stittsville,monday
303,2.0,08,Bayshore / Carlingwood,monday
302,28.5,16,Cumberland,monday
302,37.0,17,Cumberland,monday
302,10.0,15,Cumberland,monday
302,27.0,14,Cumberland,monday
302,1.0,08,St Laurent / Place D'Orléans,monday
301,29.0,14,Richmond / Stittsville,monday
301,2.0,08,Bayshore / Carlingwood,monday
299,4.0,05,Manotick,monday
299,4.0,06,Manotick,monday
299,4.0,07,Manotick,monday
299,4.0,15,Manotick,monday
299,13.0,16,Manotick,monday
299,17.5,17,Manotick,monday
299,3.0,18,Manotick,monday
299,13.0,20,Hurdman,monday
299,13.0,21,Hurdman,monday
299,13.0,22,Hurdman,monday
299,14.0,23,Hurdman,monday
299,11.666666666666666,24,Hurdman,monday
299,16.5,25,Hurdman,monday
299,15.0,26,Hurdman,monday
299,2.0,05,Hurdman,monday
299,8.0,06,Hurdman,monday
299,17.0,07,Hurdman,monday
299,17.0,08,Hurdman,monday
299,10.666666666666666,09,Hurdman,monday
299,8.5,10,Hurdman,monday
299,8.5,11,Hurdman,monday
299,8.5,12,Hurdman,monday
299,9.0,13,Hurdman,monday
299,8.5,14,Hurdman,monday
299,18.0,15,Hurdman,monday
299,18.0,16,Hurdman,monday
299,18.0,17,Hurdman,monday
299,15.0,18,Hurdman,monday
299,14.5,19,Hurdman,monday
299,16.0,14,Hurdman,saturday
299,10.0,05,Hurdman,saturday
299,10.0,06,Hurdman,saturday
299,27.0,07,Hurdman,saturday
299,19.666666666666668,08,Hurdman,saturday
299,16.0,09,Hurdman,saturday
299,16.666666666666668,10,Hurdman,saturday
299,16.666666666666668,11,Hurdman,saturday
299,17.333333333333332,12,Hurdman,saturday
299,17.333333333333332,13,Hurdman,saturday
299,17.333333333333332,15,Hurdman,saturday
299,24.5,16,Hurdman,saturday
299,24.5,17,Hurdman,saturday
299,24.5,18,Hurdman,saturday
299,24.5,19,Hurdman,saturday
299,24.0,20,Hurdman,saturday
299,24.0,21,Hurdman,saturday
299,23.5,22,Hurdman,saturday
299,23.5,23,Hurdman,saturday
299,23.5,24,Hurdman,saturday
299,11.0,25,Hurdman,saturday
299,16.125,18,Hurdman,sunday
299,19.5,20,Hurdman,sunday
299,19.5,21,Hurdman,sunday
299,18.666666666666668,22,Hurdman,sunday
299,28.0,23,Hurdman,sunday
299,26.5,25,Hurdman,sunday
299,26.5,26,Hurdman,sunday
299,21.0,07,Hurdman,sunday
299,15.0,09,Hurdman,sunday
299,16.0,10,Hurdman,sunday
299,15.0,12,Hurdman,sunday
299,16.75,13,Hurdman,sunday
299,16.75,14,Hurdman,sunday
299,16.75,15,Hurdman,sunday
299,18.571428571428573,17,Hurdman,sunday
299,21.5,08,Hurdman,sunday
299,16.0,11,Hurdman,sunday
299,16.75,16,Hurdman,sunday
299,19.0,19,Hurdman,sunday
299,14.0,06,Hurdman,sunday
294,29.0,15,Findlay Creek,monday
294,33.5,16,Findlay Creek,monday
294,32.0,17,Findlay Creek,monday
294,33.0,18,Findlay Creek,monday
294,13.0,20,Hurdman,monday
294,13.0,21,Hurdman,monday
294,13.0,22,Hurdman,monday
294,14.0,23,Hurdman,monday
294,11.666666666666666,24,Hurdman,monday
294,16.5,25,Hurdman,monday
294,15.0,26,Hurdman,monday
294,2.0,05,Hurdman,monday
294,8.0,06,Hurdman,monday
294,17.0,07,Hurdman,monday
294,17.0,08,Hurdman,monday
294,10.666666666666666,09,Hurdman,monday
294,8.5,10,Hurdman,monday
294,8.5,11,Hurdman,monday
294,8.5,12,Hurdman,monday
294,9.0,13,Hurdman,monday
294,8.5,14,Hurdman,monday
294,18.0,15,Hurdman,monday
294,18.0,16,Hurdman,monday
294,18.0,17,Hurdman,monday
294,15.0,18,Hurdman,monday
294,14.5,19,Hurdman,monday
294,16.0,14,Hurdman,saturday
294,10.0,05,Hurdman,saturday
294,10.0,06,Hurdman,saturday
294,27.0,07,Hurdman,saturday
294,19.666666666666668,08,Hurdman,saturday
294,16.0,09,Hurdman,saturday
294,16.666666666666668,10,Hurdman,saturday
294,16.666666666666668,11,Hurdman,saturday
294,17.333333333333332,12,Hurdman,saturday
294,17.333333333333332,13,Hurdman,saturday
294,17.333333333333332,15,Hurdman,saturday
294,24.5,16,Hurdman,saturday
294,24.5,17,Hurdman,saturday
294,24.5,18,Hurdman,saturday
294,24.5,19,Hurdman,saturday
294,24.0,20,Hurdman,saturday
294,24.0,21,Hurdman,saturday
294,23.5,22,Hurdman,saturday
294,23.5,23,Hurdman,saturday
294,23.5,24,Hurdman,saturday
294,11.0,25,Hurdman,saturday
294,16.125,18,Hurdman,sunday
294,19.5,20,Hurdman,sunday
294,19.5,21,Hurdman,sunday
294,18.666666666666668,22,Hurdman,sunday
294,28.0,23,Hurdman,sunday
294,26.5,25,Hurdman,sunday
294,26.5,26,Hurdman,sunday
294,21.0,07,Hurdman,sunday
294,15.0,09,Hurdman,sunday
294,16.0,10,Hurdman,sunday
294,15.0,12,Hurdman,sunday
294,16.75,13,Hurdman,sunday
294,16.75,14,Hurdman,sunday
294,16.75,15,Hurdman,sunday
294,18.571428571428573,17,Hurdman,sunday
294,21.5,08,Hurdman,sunday
294,16.0,11,Hurdman,sunday
294,16.75,16,Hurdman,sunday
294,19.0,19,Hurdman,sunday
294,14.0,06,Hurdman,sunday
291,12.0,09,Herongate,monday
291,12.0,10,Herongate,monday
291,12.0,11,Herongate,monday
291,12.0,12,Herongate,monday
291,12.0,13,Herongate,monday
291,12.0,14,Herongate,monday
291,20.0,15,Herongate,monday
291,28.0,16,Herongate,monday
291,20.0,17,Herongate,monday
291,25.0,18,Herongate,monday
291,13.0,20,Hurdman,monday
291,13.0,21,Hurdman,monday
291,13.0,22,Hurdman,monday
291,14.0,23,Hurdman,monday
291,11.666666666666666,24,Hurdman,monday
291,16.5,25,Hurdman,monday
291,15.0,26,Hurdman,monday
291,2.0,05,Hurdman,monday
291,8.0,06,Hurdman,monday
291,17.0,07,Hurdman,monday
291,17.0,08,Hurdman,monday
291,10.666666666666666,09,Hurdman,monday
291,8.5,10,Hurdman,monday
291,8.5,11,Hurdman,monday
291,8.5,12,Hurdman,monday
291,9.0,13,Hurdman,monday
291,8.5,14,Hurdman,monday
291,18.0,15,Hurdman,monday
291,18.0,16,Hurdman,monday
291,18.0,17,Hurdman,monday
291,15.0,18,Hurdman,monday
291,14.5,19,Hurdman,monday
291,9.0,09,Herongate,saturday
291,11.5,10,Herongate,saturday
291,11.5,11,Herongate,saturday
291,11.5,12,Herongate,saturday
291,11.5,13,Herongate,saturday
291,11.5,14,Herongate,saturday
291,11.5,15,Herongate,saturday
291,11.5,16,Herongate,saturday
291,14.0,17,Herongate,saturday
291,16.0,14,Hurdman,saturday
291,10.0,05,Hurdman,saturday
291,10.0,06,Hurdman,saturday
291,27.0,07,Hurdman,saturday
291,19.666666666666668,08,Hurdman,saturday
291,16.0,09,Hurdman,saturday
291,16.666666666666668,10,Hurdman,saturday
291,16.666666666666668,11,Hurdman,saturday
291,17.333333333333332,12,Hurdman,saturday
291,17.333333333333332,13,Hurdman,saturday
291,17.333333333333332,15,Hurdman,saturday
291,24.5,16,Hurdman,saturday
291,24.5,17,Hurdman,saturday
291,24.5,18,Hurdman,saturday
291,24.5,19,Hurdman,saturday
291,24.0,20,Hurdman,saturday
291,24.0,21,Hurdman,saturday
291,23.5,22,Hurdman,saturday
291,23.5,23,Hurdman,saturday
291,23.5,24,Hurdman,saturday
291,11.0,25,Hurdman,saturday
291,16.125,18,Hurdman,sunday
291,19.5,20,Hurdman,sunday
291,19.5,21,Hurdman,sunday
291,18.666666666666668,22,Hurdman,sunday
291,28.0,23,Hurdman,sunday
291,26.5,25,Hurdman,sunday
291,26.5,26,Hurdman,sunday
291,21.0,07,Hurdman,sunday
291,15.0,09,Hurdman,sunday
291,16.0,10,Hurdman,sunday
291,15.0,12,Hurdman,sunday
291,16.75,13,Hurdman,sunday
291,16.75,14,Hurdman,sunday
291,16.75,15,Hurdman,sunday
291,18.571428571428573,17,Hurdman,sunday
291,21.5,08,Hurdman,sunday
291,16.0,11,Hurdman,sunday
291,16.75,16,Hurdman,sunday
291,19.0,19,Hurdman,sunday
291,14.0,06,Hurdman,sunday
290,13.0,20,Hurdman,monday
290,13.0,21,Hurdman,monday
290,13.0,22,Hurdman,monday
290,14.0,23,Hurdman,monday
290,11.666666666666666,24,Hurdman,monday
290,16.5,25,Hurdman,monday
290,15.0,26,Hurdman,monday
290,2.0,05,Hurdman,monday
290,8.0,06,Hurdman,monday
290,17.0,07,Hurdman,monday
290,17.0,08,Hurdman,monday
290,10.666666666666666,09,Hurdman,monday
290,8.5,10,Hurdman,monday
290,8.5,11,Hurdman,monday
290,8.5,12,Hurdman,monday
290,9.0,13,Hurdman,monday
290,8.5,14,Hurdman,monday
290,18.0,15,Hurdman,monday
290,18.0,16,Hurdman,monday
290,18.0,17,Hurdman,monday
290,15.0,18,Hurdman,monday
290,14.5,19,Hurdman,monday
290,17.0,15,McCarthy,monday
290,24.0,16,McCarthy,monday
290,23.0,17,McCarthy,monday
290,19.5,18,McCarthy,monday
290,16.0,14,Hurdman,saturday
290,10.0,05,Hurdman,saturday
290,10.0,06,Hurdman,saturday
290,27.0,07,Hurdman,saturday
290,19.666666666666668,08,Hurdman,saturday
290,16.0,09,Hurdman,saturday
290,16.666666666666668,10,Hurdman,saturday
290,16.666666666666668,11,Hurdman,saturday
290,17.333333333333332,12,Hurdman,saturday
290,17.333333333333332,13,Hurdman,saturday
290,17.333333333333332,15,Hurdman,saturday
290,24.5,16,Hurdman,saturday
290,24.5,17,Hurdman,saturday
290,24.5,18,Hurdman,saturday
290,24.5,19,Hurdman,saturday
290,24.0,20,Hurdman,saturday
290,24.0,21,Hurdman,saturday
290,23.5,22,Hurdman,saturday
290,23.5,23,Hurdman,saturday
290,23.5,24,Hurdman,saturday
290,11.0,25,Hurdman,saturday
290,16.125,18,Hurdman,sunday
290,19.5,20,Hurdman,sunday
290,19.5,21,Hurdman,sunday
290,18.666666666666668,22,Hurdman,sunday
290,28.0,23,Hurdman,sunday
290,26.5,25,Hurdman,sunday
290,26.5,26,Hurdman,sunday
290,21.0,07,Hurdman,sunday
290,15.0,09,Hurdman,sunday
290,16.0,10,Hurdman,sunday
290,15.0,12,Hurdman,sunday
290,16.75,13,Hurdman,sunday
290,16.75,14,Hurdman,sunday
290,16.75,15,Hurdman,sunday
290,18.571428571428573,17,Hurdman,sunday
290,21.5,08,Hurdman,sunday
290,16.0,11,Hurdman,sunday
290,16.75,16,Hurdman,sunday
290,19.0,19,Hurdman,sunday
290,14.0,06,Hurdman,sunday
283,0.0,15,Richmond / Munster,monday
283,16.5,16,Richmond / Munster,monday
283,11.0,17,Richmond / Munster,monday
283,21.555555555555557,14,Tunney's Pasture,monday
283,22.428571428571427,15,Tunney's Pasture,monday
283,22.25,16,Tunney's Pasture,monday
283,24.9,17,Tunney's Pasture,monday
283,24.166666666666668,18,Tunney's Pasture,monday
283,23.3,19,Tunney's Pasture,monday
283,22.8,20,Tunney's Pasture,monday
283,20.8,21,Tunney's Pasture,monday
283,23.666666666666668,22,Tunney's Pasture,monday
283,18.6,06,Tunney's Pasture,monday
283,22.142857142857142,07,Tunney's Pasture,monday
283,18.833333333333332,08,Tunney's Pasture,monday
283,8.0,09,Tunney's Pasture,monday
283,6.6,10,Tunney's Pasture,monday
283,10.0,11,Tunney's Pasture,monday
283,15.166666666666666,12,Tunney's Pasture,monday
283,17.0,13,Tunney's Pasture,monday
283,9.0,05,Tunney's Pasture,monday
283,20.2,23,Tunney's Pasture,monday
283,28.0,25,Tunney's Pasture,monday
283,22.0,24,Tunney's Pasture,monday
283,28.0,26,Tunney's Pasture,monday
283,20.0,12,Tunney's Pasture,saturday
283,22.5,13,Tunney's Pasture,saturday
283,22.5,14,Tunney's Pasture,saturday
283,22.5,15,Tunney's Pasture,saturday
283,30.0,16,Tunney's Pasture,saturday
283,35.666666666666664,17,Tunney's Pasture,saturday
283,19.866666666666667,19,Tunney's Pasture,saturday
283,15.48,20,Tunney's Pasture,saturday
283,16.041666666666668,21,Tunney's Pasture,saturday
283,15.48,22,Tunney's Pasture,saturday
283,16.041666666666668,23,Tunney's Pasture,saturday
283,15.91304347826087,24,Tunney's Pasture,saturday
283,22.875,18,Tunney's Pasture,saturday
283,17.5,06,Tunney's Pasture,saturday
283,25.75,11,Tunney's Pasture,saturday
283,34.666666666666664,10,Tunney's Pasture,saturday
283,37.0,07,Tunney's Pasture,saturday
283,39.0,08,Tunney's Pasture,saturday
283,40.5,09,Tunney's Pasture,saturday
283,12.642857142857142,25,Tunney's Pasture,saturday
283,15.166666666666666,26,Tunney's Pasture,saturday
283,23.555555555555557,13,Tunney's Pasture,sunday
283,20.0,08,Tunney's Pasture,sunday
283,28.0,25,Tunney's Pasture,sunday
283,33.333333333333336,06,Tunney's Pasture,sunday
283,25.4,07,Tunney's Pasture,sunday
283,26.4,24,Tunney's Pasture,sunday
283,19.833333333333332,23,Tunney's Pasture,sunday
283,24.25,09,Tunney's Pasture,sunday
283,23.0,11,Tunney's Pasture,sunday
283,21.25,15,Tunney's Pasture,sunday
283,16.09090909090909,17,Tunney's Pasture,sunday
283,24.77777777777778,10,Tunney's Pasture,sunday
283,24.77777777777778,12,Tunney's Pasture,sunday
283,23.1,16,Tunney's Pasture,sunday
283,15.551724137931034,18,Tunney's Pasture,sunday
283,14.72,19,Tunney's Pasture,sunday
283,13.363636363636363,20,Tunney's Pasture,sunday
283,14.047619047619047,21,Tunney's Pasture,sunday
283,23.7,14,Tunney's Pasture,sunday
283,14.26086956521739,22,Tunney's Pasture,sunday
282,22.0,15,Trend-Arlington,monday
282,18.333333333333332,16,Trend-Arlington,monday
282,16.0,17,Trend-Arlington,monday
282,28.0,18,Trend-Arlington,monday
282,21.555555555555557,14,Tunney's Pasture,monday
282,22.428571428571427,15,Tunney's Pasture,monday
282,22.25,16,Tunney's Pasture,monday
282,24.9,17,Tunney's Pasture,monday
282,24.166666666666668,18,Tunney's Pasture,monday
282,23.3,19,Tunney's Pasture,monday
282,22.8,20,Tunney's Pasture,monday
282,20.8,21,Tunney's Pasture,monday
282,23.666666666666668,22,Tunney's Pasture,monday
282,18.6,06,Tunney's Pasture,monday
282,22.142857142857142,07,Tunney's Pasture,monday
282,18.833333333333332,08,Tunney's Pasture,monday
282,8.0,09,Tunney's Pasture,monday
282,6.6,10,Tunney's Pasture,monday
282,10.0,11,Tunney's Pasture,monday
282,15.166666666666666,12,Tunney's Pasture,monday
282,17.0,13,Tunney's Pasture,monday
282,9.0,05,Tunney's Pasture,monday
282,20.2,23,Tunney's Pasture,monday
282,28.0,25,Tunney's Pasture,monday
282,22.0,24,Tunney's Pasture,monday
282,28.0,26,Tunney's Pasture,monday
282,20.0,12,Tunney's Pasture,saturday
282,22.5,13,Tunney's Pasture,saturday
282,22.5,14,Tunney's Pasture,saturday
282,22.5,15,Tunney's Pasture,saturday
282,30.0,16,Tunney's Pasture,saturday
282,35.666666666666664,17,Tunney's Pasture,saturday
282,19.866666666666667,19,Tunney's Pasture,saturday
282,15.48,20,Tunney's Pasture,saturday
282,16.041666666666668,21,Tunney's Pasture,saturday
282,15.48,22,Tunney's Pasture,saturday
282,16.041666666666668,23,Tunney's Pasture,saturday
282,15.91304347826087,24,Tunney's Pasture,saturday
282,22.875,18,Tunney's Pasture,saturday
282,17.5,06,Tunney's Pasture,saturday
282,25.75,11,Tunney's Pasture,saturday
282,34.666666666666664,10,Tunney's Pasture,saturday
282,37.0,07,Tunney's Pasture,saturday
282,39.0,08,Tunney's Pasture,saturday
282,40.5,09,Tunney's Pasture,saturday
282,12.642857142857142,25,Tunney's Pasture,saturday
282,15.166666666666666,26,Tunney's Pasture,saturday
282,23.555555555555557,13,Tunney's Pasture,sunday
282,20.0,08,Tunney's Pasture,sunday
282,28.0,25,Tunney's Pasture,sunday
282,33.333333333333336,06,Tunney's Pasture,sunday
282,25.4,07,Tunney's Pasture,sunday
282,26.4,24,Tunney's Pasture,sunday
282,19.833333333333332,23,Tunney's Pasture,sunday
282,24.25,09,Tunney's Pasture,sunday
282,23.0,11,Tunney's Pasture,sunday
282,21.25,15,Tunney's Pasture,sunday
282,16.09090909090909,17,Tunney's Pasture,sunday
282,24.77777777777778,10,Tunney's Pasture,sunday
282,24.77777777777778,12,Tunney's Pasture,sunday
282,23.1,16,Tunney's Pasture,sunday
282,15.551724137931034,18,Tunney's Pasture,sunday
282,14.72,19,Tunney's Pasture,sunday
282,13.363636363636363,20,Tunney's Pasture,sunday
282,14.047619047619047,21,Tunney's Pasture,sunday
282,23.7,14,Tunney's Pasture,sunday
282,14.26086956521739,22,Tunney's Pasture,sunday
278,25.0,15,Riverside South ~ Riverside Sud,monday
278,25.0,16,Riverside South ~ Riverside Sud,monday
278,26.666666666666668,17,Riverside South ~ Riverside Sud,monday
278,34.0,18,Riverside South ~ Riverside Sud,monday
278,7.0,14,Riverside South ~ Riverside Sud,monday
278,21.555555555555557,14,Tunney's Pasture,monday
278,22.428571428571427,15,Tunney's Pasture,monday
278,22.25,16,Tunney's Pasture,monday
278,24.9,17,Tunney's Pasture,monday
278,24.166666666666668,18,Tunney's Pasture,monday
278,23.3,19,Tunney's Pasture,monday
278,22.8,20,Tunney's Pasture,monday
278,20.8,21,Tunney's Pasture,monday
278,23.666666666666668,22,Tunney's Pasture,monday
278,18.6,06,Tunney's Pasture,monday
278,22.142857142857142,07,Tunney's Pasture,monday
278,18.833333333333332,08,Tunney's Pasture,monday
278,8.0,09,Tunney's Pasture,monday
278,6.6,10,Tunney's Pasture,monday
278,10.0,11,Tunney's Pasture,monday
278,15.166666666666666,12,Tunney's Pasture,monday
278,17.0,13,Tunney's Pasture,monday
278,9.0,05,Tunney's Pasture,monday
278,20.2,23,Tunney's Pasture,monday
278,28.0,25,Tunney's Pasture,monday
278,22.0,24,Tunney's Pasture,monday
278,28.0,26,Tunney's Pasture,monday
278,20.0,12,Tunney's Pasture,saturday
278,22.5,13,Tunney's Pasture,saturday
278,22.5,14,Tunney's Pasture,saturday
278,22.5,15,Tunney's Pasture,saturday
278,30.0,16,Tunney's Pasture,saturday
278,35.666666666666664,17,Tunney's Pasture,saturday
278,19.866666666666667,19,Tunney's Pasture,saturday
278,15.48,20,Tunney's Pasture,saturday
278,16.041666666666668,21,Tunney's Pasture,saturday
278,15.48,22,Tunney's Pasture,saturday
278,16.041666666666668,23,Tunney's Pasture,saturday
278,15.91304347826087,24,Tunney's Pasture,saturday
278,22.875,18,Tunney's Pasture,saturday
278,17.5,06,Tunney's Pasture,saturday
278,25.75,11,Tunney's Pasture,saturday
278,34.666666666666664,10,Tunney's Pasture,saturday
278,37.0,07,Tunney's Pasture,saturday
278,39.0,08,Tunney's Pasture,saturday
278,40.5,09,Tunney's Pasture,saturday
278,12.642857142857142,25,Tunney's Pasture,saturday
278,15.166666666666666,26,Tunney's Pasture,saturday
278,23.555555555555557,13,Tunney's Pasture,sunday
278,20.0,08,Tunney's Pasture,sunday
278,28.0,25,Tunney's Pasture,sunday
278,33.333333333333336,06,Tunney's Pasture,sunday
278,25.4,07,Tunney's Pasture,sunday
278,26.4,24,Tunney's Pasture,sunday
278,19.833333333333332,23,Tunney's Pasture,sunday
